,0,1,2,3,4,5,6,7,8
3089,0,0.455,0.35,0.11,0.45799999999999996,0.2,0.111,0.1305,2
3090,0,0.46,0.355,0.14,0.491,0.207,0.115,0.174,2
3091,0,0.495,0.38,0.12,0.474,0.19699999999999998,0.1065,0.1545,2
3092,0,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,3
3093,1,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,3
3094,0,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,2
3095,0,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,2
3096,1,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,2
3097,0,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,3
3098,1,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,2
3099,0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,2
3100,0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,2
3101,0,0.595,0.455,0.145,0.9420000000000001,0.43,0.182,0.27699999999999997,3
3102,0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,2
3103,0,0.645,0.5,0.18,1.4609999999999999,0.5985,0.2425,0.439,3
3104,0,0.66,0.525,0.2,1.489,0.6065,0.3795,0.42100000000000004,2
3105,2,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,1
3106,2,0.3,0.22,0.065,0.1235,0.059000000000000004,0.026000000000000002,0.0315,1
3107,2,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,1
3108,2,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,1
3109,2,0.38,0.29,0.085,0.2285,0.08800000000000001,0.0465,0.075,1
3110,2,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,2
3111,2,0.41,0.325,0.105,0.361,0.1605,0.0665,0.10300000000000001,2
3112,2,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,1
3113,2,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,1
3114,2,0.44,0.34,0.1,0.379,0.1725,0.0815,0.10099999999999999,1
3115,2,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,1
3116,0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,2
3117,1,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,2
3118,0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203,2
3119,1,0.525,0.4,0.135,0.7140000000000001,0.318,0.138,0.20800000000000002,2
3120,1,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,2
3121,1,0.55,0.425,0.14,0.9520000000000001,0.4895,0.1945,0.2185,1
3122,0,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,2
3123,0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,2
3124,1,0.575,0.45,0.135,0.8285,0.36200000000000004,0.1655,0.23600000000000002,2
3125,0,0.585,0.46,0.15,1.206,0.581,0.21600000000000003,0.32299999999999995,2
3126,0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,3
3127,1,0.62,0.485,0.155,1.1945,0.5105,0.271,0.35200000000000004,2
3128,1,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,2
3129,1,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,2
3130,0,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,3
3131,0,0.675,0.505,0.16,1.5319999999999998,0.74,0.35700000000000004,0.3815,3
3132,1,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,2
3133,1,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,2
3134,0,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,2
3135,0,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,2
3136,0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,3
3137,0,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,2
3138,0,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,2
3139,2,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,3
3140,0,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,4
3141,2,0.18,0.135,0.08,0.033,0.0145,0.006999999999999999,0.01,1
3142,2,0.215,0.165,0.055,0.059000000000000004,0.0265,0.0125,0.0185,1
3143,2,0.2,0.15,0.04,0.046,0.021,0.006999999999999999,0.0065,1
3144,1,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,2
3145,0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,3
3146,0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,3
3147,1,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,3
3148,1,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,3
3149,1,0.7,0.54,0.215,1.9780000000000002,0.6675,0.3125,0.71,4
3150,1,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,2
3151,1,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,4
3152,1,0.47,0.375,0.105,0.513,0.23199999999999998,0.142,0.13,3
3153,0,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,2
3154,0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,1
3155,0,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,2
3156,0,0.535,0.44,0.165,0.875,0.27899999999999997,0.18,0.3,2
3157,1,0.43,0.35,0.09,0.397,0.1575,0.08900000000000001,0.12,2
3158,0,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,2
3159,1,0.34,0.255,0.085,0.204,0.09699999999999999,0.021,0.05,1
3160,2,0.275,0.2,0.065,0.1165,0.0565,0.013000000000000001,0.035,1
3161,1,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,1
3162,0,0.64,0.49,0.14,1.194,0.4445,0.23800000000000002,0.375,3
3163,1,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,2
3164,1,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,3
3165,1,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,2
3166,1,0.64,0.54,0.175,1.571,0.627,0.271,0.475,4
3167,0,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,3
3168,0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31,3
3169,0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,2
3170,1,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,3
3171,0,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,3
3172,1,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,3
3173,0,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,1
3174,0,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,2
3175,2,0.51,0.405,0.12,0.61,0.22899999999999998,0.131,0.235,3
3176,1,0.49,0.38,0.13,0.539,0.22899999999999998,0.1355,0.165,3
3177,1,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195,3
3178,0,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,2
3179,2,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,2
3180,1,0.37,0.295,0.1,0.2685,0.1165,0.055999999999999994,0.0835,1
3181,0,0.5,0.385,0.135,0.551,0.2245,0.0715,0.20600000000000002,3
3182,0,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,2
3183,0,0.565,0.44,0.115,0.9185,0.40399999999999997,0.1785,0.29,3
3184,1,0.67,0.545,0.175,1.7069999999999999,0.6995,0.387,0.575,3
3185,1,0.59,0.415,0.15,0.8805,0.3645,0.23399999999999999,0.235,3
3186,1,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,1
3187,1,0.51,0.385,0.135,0.632,0.282,0.145,0.17,2
3188,0,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,4
3189,0,0.55,0.405,0.15,0.9235,0.41200000000000003,0.2135,0.24,1
3190,2,0.2,0.145,0.025,0.0345,0.011000000000000001,0.0075,0.01,1
3191,0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405,3
3192,1,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2,3
3193,0,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,4
3194,1,0.61,0.47,0.16,1.0170000000000001,0.426,0.2255,0.32,3
3195,1,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,4
3196,2,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,1
3197,2,0.31,0.235,0.075,0.1515,0.055999999999999994,0.0315,0.05,1
3198,0,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,3
3199,1,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,2
3200,1,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,2
3201,1,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,1
3202,1,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,4
3203,1,0.635,0.505,0.185,1.3035,0.501,0.295,0.41,4
3204,1,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,3
3205,0,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,2
3206,2,0.295,0.215,0.075,0.11599999999999999,0.037000000000000005,0.0295,0.04,2
3207,2,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,3
3208,2,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,2
3209,2,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,3
3210,0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,3
3211,1,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,2
3212,1,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,3
3213,1,0.555,0.42,0.14,0.868,0.33,0.243,0.21,3
3214,1,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,3
3215,1,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,3
3216,0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,4
3217,0,0.425,0.34,0.12,0.38799999999999996,0.149,0.087,0.125,2
3218,1,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,3
3219,0,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,4
3220,0,0.5,0.4,0.145,0.6025,0.21600000000000003,0.138,0.21,3
3221,0,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,2
3222,0,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,4
3223,0,0.52,0.415,0.175,0.753,0.258,0.171,0.255,2
3224,0,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,4
3225,2,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,2
3226,1,0.42,0.32,0.13,0.4135,0.1645,0.106,0.11900000000000001,2
3227,1,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145,3
3228,2,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,2
3229,1,0.64,0.505,0.19,1.2765,0.4835,0.32799999999999996,0.4,3
3230,0,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,3
3231,0,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,3
3232,0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,3
3233,1,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,3
3234,1,0.59,0.485,0.205,1.2315,0.4525,0.23800000000000002,0.42,3
3235,0,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,3
3236,2,0.345,0.285,0.1,0.2225,0.0865,0.057999999999999996,0.075,2
3237,0,0.635,0.51,0.155,1.156,0.428,0.289,0.315,4
3238,0,0.695,0.53,0.15,1.4769999999999999,0.6375,0.3025,0.43,3
3239,1,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,3
3240,0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,3
3241,0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,3
3242,0,0.635,0.48,0.19,1.4669999999999999,0.5825,0.303,0.42,3
3243,1,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,3
3244,1,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,4
3245,1,0.695,0.55,0.16,1.6365,0.6940000000000001,0.3005,0.44,3
3246,0,0.55,0.435,0.16,0.9059999999999999,0.342,0.21899999999999997,0.295,3
3247,1,0.61,0.495,0.19,1.213,0.46399999999999997,0.306,0.365,3
3248,0,0.595,0.5,0.165,1.06,0.402,0.28,0.275,3
3249,0,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,1
3250,1,0.435,0.35,0.125,0.45899999999999996,0.19699999999999998,0.1145,0.145,2
3251,2,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,2
3252,0,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,3
3253,2,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,1
3254,1,0.435,0.35,0.105,0.4195,0.19399999999999998,0.1005,0.13,1
3255,2,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,1
3256,1,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,3
3257,0,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,2
3258,0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,1
3259,0,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,4
3260,1,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,3
3261,1,0.645,0.52,0.19,1.3105,0.58,0.28800000000000003,0.37,3
3262,1,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,3
3263,0,0.565,0.45,0.115,0.9085,0.39799999999999996,0.19699999999999998,0.29,4
3264,1,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,3
3265,0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,3
3266,1,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,3
3267,1,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,2
3268,0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,3
3269,1,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,3
3270,1,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,3
3271,0,0.52,0.425,0.155,0.7735,0.297,0.12300000000000001,0.255,4
3272,0,0.465,0.36,0.125,0.4365,0.16899999999999998,0.1075,0.145,3
3273,1,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,3
3274,1,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,4
3275,0,0.46,0.355,0.11,0.415,0.215,0.08199999999999999,0.13,3
3276,0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,3
3277,1,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,3
3278,0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,3
3279,1,0.655,0.53,0.19,1.4280000000000002,0.493,0.318,0.565,4
3280,0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,4
3281,0,0.55,0.45,0.17,0.81,0.317,0.157,0.22,3
3282,1,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,3
3283,1,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,3
3284,0,0.565,0.44,0.155,0.868,0.348,0.217,0.26,3
3285,1,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,3
3286,1,0.62,0.51,0.175,1.1255,0.4985,0.22699999999999998,0.315,3
3287,0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,3
3288,1,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,3
3289,0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225,3
3290,1,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,3
3291,0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,2
3292,1,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002,3
3293,0,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,3
3294,1,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,3
3295,0,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,3
3296,1,0.605,0.485,0.165,1.0735,0.43700000000000006,0.205,0.33,3
3297,0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,4
3298,1,0.62,0.5,0.175,1.146,0.47700000000000004,0.23,0.39,3
3299,0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,4
3300,1,0.615,0.5,0.205,1.1055,0.4445,0.22699999999999998,0.39,4
3301,1,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,3
3302,1,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,3
3303,1,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,3
3304,1,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,4
3305,2,0.6,0.445,0.175,1.057,0.38299999999999995,0.21600000000000003,0.355,4
3306,2,0.41,0.3,0.115,0.2595,0.09699999999999999,0.0515,0.08,2
3307,1,0.45,0.325,0.135,0.43799999999999994,0.1805,0.1165,0.11,2
3308,0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03,1
3309,2,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,2
3310,1,0.62,0.485,0.165,1.166,0.483,0.23800000000000002,0.355,3
3311,1,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,3
3312,1,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,4
3313,0,0.4,0.31,0.11,0.314,0.138,0.057,0.1,3
3314,2,0.45,0.355,0.115,0.4385,0.184,0.10800000000000001,0.1125,3
3315,0,0.35,0.26,0.09,0.195,0.0745,0.040999999999999995,0.0655,2
3316,0,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,4
3317,0,0.265,0.2,0.065,0.084,0.034,0.0105,0.03,1
3318,0,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,1
3319,1,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,4
3320,1,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,4
3321,2,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,3
3322,1,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,3
3323,1,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,3
3324,2,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,3
3325,0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,2
3326,2,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,3
3327,2,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,4
3328,2,0.575,0.475,0.17,0.9670000000000001,0.3775,0.284,0.275,3
3329,1,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,2
3330,1,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,2
3331,1,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,3
3332,2,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,3
3333,2,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,3
3334,2,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,2
3335,1,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,3
3336,1,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,3
3337,2,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,3
3338,1,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,4
3339,1,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,3
3340,2,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,4
3341,1,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,3
3342,0,0.43,0.33,0.095,0.34,0.1315,0.085,0.11199999999999999,3
3343,1,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,3
3344,2,0.495,0.38,0.145,0.515,0.175,0.098,0.212,3
3345,1,0.48,0.38,0.145,0.59,0.23199999999999998,0.141,0.23,3
3346,2,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,3
3347,0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.10400000000000001,3
3348,2,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165,3
3349,2,0.47,0.375,0.105,0.46799999999999997,0.1665,0.10800000000000001,0.17,2
3350,2,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,3
3351,1,0.51,0.38,0.13,0.584,0.22399999999999998,0.1355,0.185,3
3352,1,0.52,0.405,0.145,0.8290000000000001,0.3535,0.1685,0.205,3
3353,2,0.475,0.365,0.14,0.4545,0.171,0.11800000000000001,0.158,2
3354,1,0.455,0.36,0.11,0.4385,0.20600000000000002,0.098,0.125,2
3355,2,0.435,0.34,0.11,0.40700000000000003,0.1685,0.073,0.13,2
3356,2,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,1
3357,2,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,2
3358,0,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,1
3359,2,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,4
3360,1,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,4
3361,0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,2
3362,0,0.41,0.3,0.1,0.301,0.124,0.069,0.09,2
3363,2,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,2
3364,0,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,3
3365,2,0.44,0.31,0.115,0.3625,0.134,0.08199999999999999,0.12,3
3366,0,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,1
3367,2,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,4
3368,2,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,3
3369,2,0.61,0.46,0.17,1.278,0.41,0.257,0.37,4
3370,0,0.455,0.345,0.125,0.44,0.16899999999999998,0.1065,0.135,3
3371,0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,2
3372,2,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,4
3373,0,0.54,0.405,0.155,0.9715,0.3225,0.19399999999999998,0.29,4
3374,1,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,2
3375,1,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,2
3376,2,0.31,0.235,0.09,0.127,0.048,0.031,0.04,1
3377,2,0.255,0.19,0.07,0.0815,0.027999999999999997,0.016,0.031,1
3378,0,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,2
3379,2,0.295,0.21,0.08,0.1,0.038,0.026000000000000002,0.031,2
3380,2,0.19,0.13,0.045,0.0265,0.009000000000000001,0.005,0.009000000000000001,1
3381,0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,4
3382,0,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,3
3383,0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,3
3384,1,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,1
3385,1,0.475,0.35,0.115,0.48700000000000004,0.19399999999999998,0.1455,0.125,3
3386,0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,3
3387,0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,4
3388,0,0.74,0.535,0.185,1.65,0.7340000000000001,0.4505,0.335,3
3389,0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,4
3390,0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,2
3391,0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,3
3392,0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,4
3393,0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,2
3394,0,0.62,0.48,0.16,1.0765,0.41200000000000003,0.253,0.3,3
3395,1,0.605,0.45,0.165,1.2225,0.35700000000000004,0.20199999999999999,0.385,3
3396,0,0.605,0.475,0.16,1.6159999999999999,0.5495,0.332,0.34,4
3397,1,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,3
3398,0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,2
3399,1,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,2
3400,0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,2
3401,0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,4
3402,0,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,3
3403,2,0.35,0.265,0.11,0.209,0.066,0.059000000000000004,0.075,2
3404,0,0.37,0.28,0.105,0.22399999999999998,0.0815,0.0575,0.075,2
3405,2,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,1
3406,2,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064,2
3407,2,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,1
3408,2,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,1
3409,2,0.395,0.31,0.095,0.313,0.131,0.07200000000000001,0.09300000000000001,1
3410,2,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915,1
3411,2,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,1
3412,2,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,2
3413,0,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,2
3414,1,0.49,0.37,0.105,0.5265,0.249,0.1005,0.14800000000000002,1
3415,1,0.56,0.465,0.16,1.0315,0.43200000000000005,0.2025,0.337,2
3416,0,0.56,0.45,0.14,0.9,0.47200000000000003,0.182,0.218,1
3417,0,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,2
3418,1,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,2
3419,0,0.59,0.47,0.135,1.1685,0.539,0.27899999999999997,0.28,2
3420,1,0.595,0.475,0.165,1.148,0.444,0.214,0.37,2
3421,0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,3
3422,0,0.61,0.47,0.155,1.0325,0.49700000000000005,0.2175,0.2785,2
3423,1,0.63,0.475,0.15,1.172,0.536,0.254,0.316,3
3424,0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,2
3425,1,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,2
3426,0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,3
3427,0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,3
3428,2,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,1
3429,2,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,1
3430,2,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,1
3431,2,0.35,0.265,0.095,0.19899999999999998,0.073,0.049,0.06,1
3432,2,0.36,0.27,0.09,0.21899999999999997,0.09699999999999999,0.0405,0.065,1
3433,2,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,1
3434,2,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,1
3435,2,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,1
3436,2,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,1
3437,2,0.395,0.3,0.09,0.27899999999999997,0.134,0.049,0.075,2
3438,2,0.43,0.335,0.105,0.37799999999999995,0.188,0.0785,0.09,1
3439,2,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,2
3440,2,0.465,0.37,0.1,0.5055,0.23399999999999999,0.11,0.14,1
3441,1,0.465,0.355,0.115,0.4705,0.1955,0.11800000000000001,0.126,1
3442,0,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,2
3443,2,0.485,0.37,0.1,0.513,0.21899999999999997,0.1075,0.13,1
3444,1,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,2
3445,2,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,2
3446,2,0.5,0.385,0.11,0.596,0.3015,0.10400000000000001,0.151,2
3447,1,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,2
3448,0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,1
3449,0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,1
3450,1,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,1
3451,0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,2
